﻿INDEX_KEY,CRTR_YMD,CRTR_WEEK,DWK_NM,CTPV_CD,CTPV_NM,SGG_CD,SGG_NM,TMZN_CD,SEX_DV,AGRDE_CLS,REVISN_AMBLT_PUL_CNT,REVISN_NMBLT_PUL_CNT
LI122100010004LI12210001000402719061,20201224,52,목,47,경상북도,4723,영천시,14,FEMALE,1,2262.761744,690.7971606
LI122100010004LI12210001000402719062,20201224,52,목,47,경상북도,4723,영천시,23,FEMALE,5,1835.811953,498.4779196
LI122100010004LI12210001000402719063,20201224,52,목,47,경상북도,4723,영천시,16,FEMALE,4,1550.446458,1383.061985
LI122100010004LI12210001000402719064,20201224,52,목,47,경상북도,4723,영천시,11,FEMALE,5,1910.257892,1683.738104
LI122100010004LI12210001000402719065,20201224,52,목,47,경상북도,4723,영천시,22,MALE,7,806.6876032,273.25105
LI122100010004LI12210001000402719066,20201224,52,목,47,경상북도,4723,영천시,16,MALE,2,1785.712333,1509.443372
LI122100010004LI12210001000402719067,20201224,52,목,47,경상북도,4723,영천시,22,MALE,6,1529.004399,655.0245719
LI122100010004LI12210001000402719068,20201224,52,목,47,경상북도,4723,영천시,17,FEMALE,1,2533.070239,1104.744754
LI122100010004LI12210001000402719069,20201224,52,목,47,경상북도,4723,영천시,8,MALE,5,2181.939559,2741.873296
LI122100010004LI12210001000402719070,20201224,52,목,47,경상북도,4723,영천시,15,MALE,6,1933.520404,2655.771358
LI122100010004LI12210001000402719071,20201224,52,목,47,경상북도,4723,영천시,20,MALE,0,258.208914,44.74203372
LI122100010004LI12210001000402719072,20201224,52,목,47,경상북도,4723,영천시,4,FEMALE,3,669.033497,103.5853575
LI122100010004LI12210001000402719073,20201224,52,목,47,경상북도,4723,영천시,18,MALE,7,1177.532753,822.0552595
LI122100010004LI12210001000402719074,20201224,52,목,47,경상북도,4723,영천시,0,FEMALE,0,329.592433,16.19131207
LI122100010004LI12210001000402719075,20201224,52,목,47,경상북도,4723,영천시,12,FEMALE,2,1020.959549,695.101461
LI122100010004LI12210001000402719076,20201224,52,목,47,경상북도,4723,영천시,4,MALE,7,640.9811461,232.8996854
LI122100010004LI12210001000402719077,20201224,52,목,47,경상북도,4723,영천시,12,FEMALE,7,2255.615623,1553.597837
LI122100010004LI12210001000402719078,20201224,52,목,47,경상북도,4723,영천시,1,MALE,0,171.111444,19.69696712
LI122100010004LI12210001000402719079,20201224,52,목,47,경상북도,4723,영천시,8,MALE,0,297.7594039,114.6135111
LI122100010004LI12210001000402719080,20201224,52,목,47,경상북도,4723,영천시,20,MALE,3,1142.002223,1043.940056
LI122100010004LI12210001000402719081,20201224,52,목,47,경상북도,4723,영천시,23,MALE,4,1423.346899,590.6122475
LI122100010004LI12210001000402719082,20201224,52,목,47,경상북도,4723,영천시,19,MALE,1,2644.40812,840.3870313
LI122100010004LI12210001000402719083,20201224,52,목,47,경상북도,4723,영천시,18,MALE,1,3017.222228,1013.114255
LI122100010004LI12210001000402719084,20201224,52,목,47,경상북도,4723,영천시,17,MALE,6,2055.153783,2580.357139
LI122100010004LI12210001000402719085,20201224,52,목,47,경상북도,4723,영천시,0,FEMALE,2,1009.635832,224.7121871
LI122100010004LI12210001000402719086,20201224,52,목,47,경상북도,4723,영천시,0,FEMALE,3,1134.952292,271.7427837
LI122100010004LI12210001000402719087,20201224,52,목,47,경상북도,4723,영천시,0,FEMALE,4,1901.449353,323.1243197
LI122100010004LI12210001000402719088,20201224,52,목,47,경상북도,4723,영천시,17,MALE,5,2365.745917,3610.240567
LI122100010004LI12210001000402719089,20201224,52,목,47,경상북도,4723,영천시,19,MALE,5,2242.947572,2380.00504
LI122100010004LI12210001000402719090,20201224,52,목,47,경상북도,4723,영천시,9,FEMALE,2,898.6711884,436.8220007
LI122100010004LI12210001000402719091,20201224,52,목,47,경상북도,4723,영천시,4,MALE,1,1695.88619,185.8058922
LI122100010004LI12210001000402719092,20201224,52,목,47,경상북도,4723,영천시,11,MALE,0,250.2690051,63.90953684
LI122100010004LI12210001000402719093,20201224,52,목,47,경상북도,4723,영천시,3,FEMALE,1,1369.313401,85.35899234
LI122100010004LI12210001000402719094,20201224,52,목,47,경상북도,4723,영천시,4,FEMALE,7,1190.822493,321.4303973
LI122100010004LI12210001000402719095,20201224,52,목,47,경상북도,4723,영천시,12,FEMALE,5,2087.708146,1634.03627
LI122100010004LI12210001000402719096,20201224,52,목,47,경상북도,4723,영천시,10,FEMALE,0,207.6275783,43.46532941
LI122100010004LI12210001000402719097,20201224,52,목,47,경상북도,4723,영천시,5,MALE,6,1327.544109,606.7315128
LI122100010004LI12210001000402719098,20201224,52,목,47,경상북도,4723,영천시,3,FEMALE,7,1214.159481,287.2372272
LI122100010004LI12210001000402719099,20201224,52,목,47,경상북도,4723,영천시,21,MALE,0,261.9254677,60.61079431
LI122100010004LI12210001000402719100,20201224,52,목,47,경상북도,4723,영천시,18,FEMALE,7,2065.921796,896.6249659
LI122100010004LI12210001000402719101,20201224,52,목,47,경상북도,4723,영천시,5,MALE,4,1056.830793,500.6259601
LI122100010004LI12210001000402719102,20201224,52,목,47,경상북도,4723,영천시,12,FEMALE,0,228.9902298,54.25197744
LI122100010004LI12210001000402719103,20201224,52,목,47,경상북도,4723,영천시,1,MALE,3,877.0188038,279.7571046
LI122100010004LI12210001000402719104,20201224,52,목,47,경상북도,4723,영천시,20,FEMALE,7,1702.886496,585.7025168
LI122100010004LI12210001000402719105,20201224,52,목,47,경상북도,4723,영천시,18,FEMALE,6,1973.254977,1244.792419
LI122100010004LI12210001000402719106,20201224,52,목,47,경상북도,4723,영천시,13,MALE,6,2108.019155,2404.437229
LI122100010004LI12210001000402719107,20201224,52,목,47,경상북도,4723,영천시,7,FEMALE,3,927.4439998,508.4659117
LI122100010004LI12210001000402719108,20201224,52,목,47,경상북도,4723,영천시,2,FEMALE,3,653.8577119,125.5089041
LI122100010004LI12210001000402719109,20201224,52,목,47,경상북도,4723,영천시,3,FEMALE,2,651.3198644,109.7728287
LI122100010004LI12210001000402719110,20201224,52,목,47,경상북도,4723,영천시,11,FEMALE,7,2345.551527,1425.267669
LI122100010004LI12210001000402719111,20201224,52,목,47,경상북도,4723,영천시,2,MALE,2,1334.680102,296.8145485
LI122100010004LI12210001000402719112,20201224,52,목,47,경상북도,4723,영천시,0,MALE,2,1614.212748,461.8548281
LI122100010004LI12210001000402719113,20201224,52,목,47,경상북도,4723,영천시,22,MALE,2,1899.73628,979.1449006
LI122100010004LI12210001000402719114,20201224,52,목,47,경상북도,4723,영천시,20,MALE,4,1633.953588,1414.808955
LI122100010004LI12210001000402719115,20201224,52,목,47,경상북도,4723,영천시,7,MALE,2,1601.453337,1129.870478
LI122100010004LI12210001000402719116,20201224,52,목,47,경상북도,4723,영천시,14,FEMALE,3,1050.278206,835.9029155
LI122100010004LI12210001000402719117,20201224,52,목,47,경상북도,4723,영천시,1,FEMALE,3,756.1772885,158.8957877
LI122100010004LI12210001000402719118,20201224,52,목,47,경상북도,4723,영천시,3,MALE,0,178.1538138,14.06339669
LI122100010004LI12210001000402719119,20201224,52,목,47,경상북도,4723,영천시,16,MALE,0,317.2980199,139.9523313
LI122100010004LI12210001000402719120,20201224,52,목,47,경상북도,4723,영천시,14,FEMALE,6,1821.618533,1778.467264
LI122100010004LI12210001000402719121,20201224,52,목,47,경상북도,4723,영천시,3,MALE,4,1101.423828,324.9563121
LI122100010004LI12210001000402719122,20201224,52,목,47,경상북도,4723,영천시,20,MALE,2,2015.507312,1249.980269
LI122100010004LI12210001000402719123,20201224,52,목,47,경상북도,4723,영천시,21,FEMALE,6,1755.287241,651.8677934
LI122100010004LI12210001000402719124,20201224,52,목,47,경상북도,4723,영천시,14,MALE,2,1665.142641,1294.389326
LI122100010004LI12210001000402719125,20201224,52,목,47,경상북도,4723,영천시,1,MALE,5,1802.790887,418.7295827
LI122100010004LI12210001000402719126,20201224,52,목,47,경상북도,4723,영천시,9,MALE,6,1921.613323,2078.348534
LI122100010004LI12210001000402719127,20201224,52,목,47,경상북도,4723,영천시,5,FEMALE,0,155.0264294,13.85334659
LI122100010004LI12210001000402719128,20201224,52,목,47,경상북도,4723,영천시,5,FEMALE,2,588.1357839,102.258657
LI122100010004LI12210001000402719129,20201224,52,목,47,경상북도,4723,영천시,21,FEMALE,7,1589.157879,554.2415283
LI122100010004LI12210001000402719130,20201224,52,목,47,경상북도,4723,영천시,11,MALE,4,1989.039797,1830.306528
LI122100010004LI12210001000402719131,20201224,52,목,47,경상북도,4723,영천시,12,MALE,0,190.4221785,113.3871524
LI122100010004LI12210001000402719132,20201224,52,목,47,경상북도,4723,영천시,14,FEMALE,7,2307.611296,1499.686562
LI122100010004LI12210001000402719133,20201224,52,목,47,경상북도,4723,영천시,19,FEMALE,6,1697.757862,791.6431085
LI122100010004LI12210001000402719134,20201224,52,목,47,경상북도,4723,영천시,18,FEMALE,0,313.0964119,126.3284256
LI122100010004LI12210001000402719135,20201224,52,목,47,경상북도,4723,영천시,3,FEMALE,3,646.9032769,99.92762589
LI122100010004LI12210001000402719136,20201224,52,목,47,경상북도,4723,영천시,15,MALE,5,2170.920774,3153.752405
LI122100010004LI12210001000402719137,20201224,52,목,47,경상북도,4723,영천시,0,FEMALE,5,2540.432141,324.7556467
LI122100010004LI12210001000402719138,20201224,52,목,47,경상북도,4723,영천시,20,MALE,6,1841.534103,1047.429065
LI122100010004LI12210001000402719139,20201224,52,목,47,경상북도,4723,영천시,20,MALE,7,922.364835,466.001569
LI122100010004LI12210001000402719140,20201224,52,목,47,경상북도,4723,영천시,22,MALE,1,2367.185068,538.4516077
LI122100010004LI12210001000402719141,20201224,52,목,47,경상북도,4723,영천시,4,MALE,3,826.9304992,230.2093578
LI122100010004LI12210001000402719142,20201224,52,목,47,경상북도,4723,영천시,7,FEMALE,6,1450.337283,934.1711094
LI122100010004LI12210001000402719143,20201224,52,목,47,경상북도,4723,영천시,2,MALE,3,832.8470857,245.2663061
LI122100010004LI12210001000402719144,20201224,52,목,47,경상북도,4723,영천시,5,FEMALE,7,1128.564056,398.508575
LI122100010004LI12210001000402719145,20201224,52,목,47,경상북도,4723,영천시,15,FEMALE,2,925.3055019,763.5580105
LI122100010004LI12210001000402719146,20201224,52,목,47,경상북도,4723,영천시,4,FEMALE,4,843.1353862,148.7546452
LI122100010004LI12210001000402719147,20201224,52,목,47,경상북도,4723,영천시,6,MALE,2,1179.646822,525.3373107
LI122100010004LI12210001000402719148,20201224,52,목,47,경상북도,4723,영천시,7,MALE,1,2312.236019,682.7945528
LI122100010004LI12210001000402719149,20201224,52,목,47,경상북도,4723,영천시,21,FEMALE,5,1970.851388,1033.322826
LI122100010004LI12210001000402719150,20201224,52,목,47,경상북도,4723,영천시,22,FEMALE,3,993.7364869,454.0750799
LI122100010004LI12210001000402719151,20201224,52,목,47,경상북도,4723,영천시,23,FEMALE,7,1358.204682,259.0674517
LI122100010004LI12210001000402719152,20201224,52,목,47,경상북도,4723,영천시,22,MALE,5,2000.744804,1049.785425
LI122100010004LI12210001000402719153,20201224,52,목,47,경상북도,4723,영천시,3,MALE,5,1674.660257,520.4071711
LI122100010004LI12210001000402719154,20201224,52,목,47,경상북도,4723,영천시,17,MALE,3,1327.752689,1569.332767
LI122100010004LI12210001000402719155,20201224,52,목,47,경상북도,4723,영천시,14,FEMALE,2,1025.361168,745.3039081
LI122100010004LI12210001000402719156,20201224,52,목,47,경상북도,4723,영천시,4,MALE,6,1312.873577,429.1451138
LI122100010004LI12210001000402719157,20201224,52,목,47,경상북도,4723,영천시,3,FEMALE,4,890.1656674,166.5030217
LI122100010004LI12210001000402719158,20201224,52,목,47,경상북도,4723,영천시,8,MALE,1,2709.182057,1001.957595
LI122100010004LI12210001000402719159,20201224,52,목,47,경상북도,4723,영천시,15,MALE,2,1615.866623,1432.252501
LI122100010004LI12210001000402719160,20201224,52,목,47,경상북도,4723,영천시,18,FEMALE,5,2156.064474,1711.912666
LI122100010004LI12210001000402719161,20201224,52,목,47,경상북도,4723,영천시,11,FEMALE,6,1816.274498,1589.630816
LI122100010004LI12210001000402719162,20201224,52,목,47,경상북도,4723,영천시,11,FEMALE,4,1459.313357,1002.125419
LI122100010004LI12210001000402719163,20201224,52,목,47,경상북도,4723,영천시,8,FEMALE,0,363.0042984,85.01467395
LI122100010004LI12210001000402719164,20201224,52,목,47,경상북도,4723,영천시,13,FEMALE,5,1969.322948,1683.129948
LI122100010004LI12210001000402719165,20201224,52,목,47,경상북도,4723,영천시,21,MALE,5,2072.5623,1503.406252
LI122100010004LI12210001000402719166,20201224,52,목,47,경상북도,4723,영천시,21,MALE,4,1535.058016,1019.05589
LI122100010004LI12210001000402719167,20201224,52,목,47,경상북도,4723,영천시,3,FEMALE,5,1210.846142,233.6702763
LI122100010004LI12210001000402719168,20201224,52,목,47,경상북도,4723,영천시,22,FEMALE,1,2218.200385,424.4293332
LI122100010004LI12210001000402719169,20201224,52,목,47,경상북도,4723,영천시,20,FEMALE,2,1022.382826,751.2645808
LI122100010004LI12210001000402719170,20201224,52,목,47,경상북도,4723,영천시,4,FEMALE,1,1364.635156,96.24074578
LI122100010004LI12210001000402719171,20201224,52,목,47,경상북도,4723,영천시,23,FEMALE,0,266.2835159,41.03575015
LI122100010004LI12210001000402719172,20201224,52,목,47,경상북도,4723,영천시,7,MALE,0,222.2774391,28.76107645
LI122100010004LI12210001000402719173,20201224,52,목,47,경상북도,4723,영천시,23,MALE,1,2642.171161,399.0217853
LI122100010004LI12210001000402719174,20201224,52,목,47,경상북도,4723,영천시,14,MALE,6,2023.377775,2555.383129
LI122100010004LI12210001000402719175,20201224,52,목,47,경상북도,4723,영천시,21,MALE,3,1126.993534,806.7234824
LI122100010004LI12210001000402719176,20201224,52,목,47,경상북도,4723,영천시,10,MALE,5,2457.008061,2780.441173
LI122100010004LI12210001000402719177,20201224,52,목,47,경상북도,4723,영천시,17,FEMALE,4,1549.64572,1392.894894
LI122100010004LI12210001000402719178,20201224,52,목,47,경상북도,4723,영천시,23,MALE,7,841.5438263,228.5098951
LI122100010004LI12210001000402719179,20201224,52,목,47,경상북도,4723,영천시,8,FEMALE,4,1581.874348,1346.865812
LI122100010004LI12210001000402719180,20201224,52,목,47,경상북도,4723,영천시,8,MALE,4,1715.840339,1911.652015
LI122100010004LI12210001000402719181,20201224,52,목,47,경상북도,4723,영천시,6,FEMALE,5,1298.574636,569.2970214
LI122100010004LI12210001000402719182,20201224,52,목,47,경상북도,4723,영천시,6,MALE,4,1154.711632,921.8252167
LI122100010004LI12210001000402719183,20201224,52,목,47,경상북도,4723,영천시,7,MALE,3,1118.963818,1321.109987
LI122100010004LI12210001000402719184,20201224,52,목,47,경상북도,4723,영천시,2,MALE,7,680.0845411,151.8029766
LI122100010004LI12210001000402719185,20201224,52,목,47,경상북도,4723,영천시,18,MALE,0,275.737431,144.2276359
LI122100010004LI12210001000402719186,20201224,52,목,47,경상북도,4723,영천시,2,FEMALE,4,949.9944046,187.2816439
LI122100010004LI12210001000402719187,20201224,52,목,47,경상북도,4723,영천시,6,MALE,5,1659.83625,1524.980494
LI122100010004LI12210001000402719188,20201224,52,목,47,경상북도,4723,영천시,12,FEMALE,1,1632.01864,601.0528665
LI122100010004LI12210001000402719189,20201224,52,목,47,경상북도,4723,영천시,3,MALE,7,710.7286215,250.1582601
LI122100010004LI12210001000402719190,20201224,52,목,47,경상북도,4723,영천시,15,FEMALE,3,1032.736649,803.4784244
LI122100010004LI12210001000402719191,20201224,52,목,47,경상북도,4723,영천시,12,MALE,7,1396.260856,1559.699097
LI122100010004LI12210001000402719192,20201224,52,목,47,경상북도,4723,영천시,0,MALE,0,347.1886573,24.99875212
LI122100010004LI12210001000402719193,20201224,52,목,47,경상북도,4723,영천시,15,MALE,1,2484.901589,954.6853337
LI122100010004LI12210001000402719194,20201224,52,목,47,경상북도,4723,영천시,17,MALE,2,2049.427066,1621.688348
LI122100010004LI12210001000402719195,20201224,52,목,47,경상북도,4723,영천시,7,MALE,4,1458.087651,2003.933391
LI122100010004LI12210001000402719196,20201224,52,목,47,경상북도,4723,영천시,23,MALE,3,1004.109122,501.489738
LI122100010004LI12210001000402719197,20201224,52,목,47,경상북도,4723,영천시,14,MALE,1,2988.13766,864.4679258
LI122100010004LI12210001000402719198,20201224,52,목,47,경상북도,4723,영천시,14,MALE,4,1866.063847,2091.787701
LI122100010004LI12210001000402719199,20201224,52,목,47,경상북도,4723,영천시,11,MALE,1,2318.167922,468.0414066
LI122100010004LI12210001000402719200,20201224,52,목,47,경상북도,4723,영천시,4,FEMALE,6,1154.080346,214.5761757
LI122100010004LI12210001000402719201,20201224,52,목,47,경상북도,4723,영천시,2,FEMALE,5,1289.484029,259.053906
LI122100010004LI12210001000402719202,20201224,52,목,47,경상북도,4723,영천시,12,MALE,6,2090.658711,2439.84126
LI122100010004LI12210001000402719203,20201224,52,목,47,경상북도,4723,영천시,23,FEMALE,4,1344.179172,432.9702907
LI122100010004LI12210001000402719204,20201224,52,목,47,경상북도,4723,영천시,11,MALE,7,1401.146119,1701.355264
LI122100010004LI12210001000402719205,20201224,52,목,47,경상북도,4723,영천시,3,MALE,6,1226.288722,380.2169541
LI122100010004LI12210001000402719206,20201224,52,목,47,경상북도,4723,영천시,4,FEMALE,5,1265.083867,235.7686152
LI122100010004LI12210001000402719207,20201224,52,목,47,경상북도,4723,영천시,21,MALE,6,1780.046928,863.6040747
LI122100010004LI12210001000402719208,20201224,52,목,47,경상북도,4723,영천시,16,MALE,6,1998.638633,2690.589839
LI122100010004LI12210001000402719209,20201224,52,목,47,경상북도,4723,영천시,7,FEMALE,4,1362.543374,918.8298252
LI122100010004LI12210001000402719210,20201224,52,목,47,경상북도,4723,영천시,19,MALE,0,293.9031644,79.40634346
LI122100010004LI12210001000402719211,20201224,52,목,47,경상북도,4723,영천시,12,MALE,3,1372.844176,1331.528094
LI122100010004LI12210001000402719212,20201224,52,목,47,경상북도,4723,영천시,1,MALE,2,1365.655558,335.976727
LI122100010004LI12210001000402719213,20201224,52,목,47,경상북도,4723,영천시,19,FEMALE,5,1990.955826,1348.783192
LI122100010004LI12210001000402719214,20201224,52,목,47,경상북도,4723,영천시,14,FEMALE,0,374.4493363,134.0547907
LI122100010004LI12210001000402719215,20201224,52,목,47,경상북도,4723,영천시,17,MALE,1,3115.424855,1058.037797
LI122100010004LI12210001000402719216,20201224,52,목,47,경상북도,4723,영천시,8,FEMALE,1,2229.578704,1255.862075
LI122100010004LI12210001000402719217,20201225,52,금,47,경상북도,4723,영천시,2,MALE,4,1089.898655,287.5685037
LI122100010004LI12210001000402719218,20201225,52,금,47,경상북도,4723,영천시,9,FEMALE,7,1990.239811,772.2297385
LI122100010004LI12210001000402719219,20201225,52,금,47,경상북도,4723,영천시,6,MALE,7,843.4066088,432.7911241
LI122100010004LI12210001000402719220,20201225,52,금,47,경상북도,4723,영천시,21,FEMALE,5,1666.605012,798.5553236
LI122100010004LI12210001000402719221,20201225,52,금,47,경상북도,4723,영천시,8,MALE,6,1971.243869,1462.982891
LI122100010004LI12210001000402719222,20201225,52,금,47,경상북도,4723,영천시,9,FEMALE,0,307.9893794,67.25568461
LI122100010004LI12210001000402719223,20201225,52,금,47,경상북도,4723,영천시,7,MALE,6,1740.193404,1432.41786
LI122100010004LI12210001000402719224,20201225,52,금,47,경상북도,4723,영천시,0,MALE,0,366.8140531,27.29383802
LI122100010004LI12210001000402719225,20201225,52,금,47,경상북도,4723,영천시,3,MALE,6,1388.331774,251.8004951
LI122100010004LI12210001000402719226,20201225,52,금,47,경상북도,4723,영천시,21,MALE,3,931.2245818,665.9607958
LI122100010004LI12210001000402719227,20201225,52,금,47,경상북도,4723,영천시,8,MALE,5,2249.952175,2092.052911
LI122100010004LI12210001000402719228,20201225,52,금,47,경상북도,4723,영천시,22,MALE,1,2185.526983,498.9319808
LI122100010004LI12210001000402719229,20201225,52,금,47,경상북도,4723,영천시,1,MALE,1,2191.83926,240.2143557
LI122100010004LI12210001000402719230,20201225,52,금,47,경상북도,4723,영천시,1,MALE,4,1307.338452,320.8978422
LI122100010004LI12210001000402719231,20201225,52,금,47,경상북도,4723,영천시,13,MALE,0,235.6505854,197.1941261
LI122100010004LI12210001000402719232,20201225,52,금,47,경상북도,4723,영천시,16,MALE,2,1631.735298,1454.443914
LI122100010004LI12210001000402719233,20201225,52,금,47,경상북도,4723,영천시,22,MALE,2,1347.966455,802.0669415
LI122100010004LI12210001000402719234,20201225,52,금,47,경상북도,4723,영천시,15,MALE,6,1593.564716,2240.538083
LI122100010004LI12210001000402719235,20201225,52,금,47,경상북도,4723,영천시,13,MALE,7,1166.311536,1233.037565
LI122100010004LI12210001000402719236,20201225,52,금,47,경상북도,4723,영천시,11,MALE,4,1309.742589,1606.162686
LI122100010004LI12210001000402719237,20201225,52,금,47,경상북도,4723,영천시,17,MALE,1,2217.398203,1128.170905
LI122100010004LI12210001000402719238,20201225,52,금,47,경상북도,4723,영천시,17,MALE,7,1079.246666,954.562711
LI122100010004LI12210001000402719239,20201225,52,금,47,경상북도,4723,영천시,2,MALE,2,1200.181069,396.1839291
LI122100010004LI12210001000402719240,20201225,52,금,47,경상북도,4723,영천시,18,MALE,2,1731.12858,1459.805954
LI122100010004LI12210001000402719241,20201225,52,금,47,경상북도,4723,영천시,23,MALE,2,1303.646208,660.387216
LI122100010004LI12210001000402719242,20201225,52,금,47,경상북도,4723,영천시,11,MALE,5,1816.860585,2926.393489
LI122100010004LI12210001000402719243,20201225,52,금,47,경상북도,4723,영천시,17,MALE,4,1424.975691,1833.617985
LI122100010004LI12210001000402719244,20201225,52,금,47,경상북도,4723,영천시,21,FEMALE,4,1372.164202,659.5280141
LI122100010004LI12210001000402719245,20201225,52,금,47,경상북도,4723,영천시,14,FEMALE,6,1510.320883,1662.901659
LI122100010004LI12210001000402719246,20201225,52,금,47,경상북도,4723,영천시,10,MALE,4,1405.989234,1361.863633
LI122100010004LI12210001000402719247,20201225,52,금,47,경상북도,4723,영천시,9,FEMALE,4,1383.329898,850.2485011
LI122100010004LI12210001000402719248,20201225,52,금,47,경상북도,4723,영천시,9,MALE,4,1628.392888,1270.139267
LI122100010004LI12210001000402719249,20201225,52,금,47,경상북도,4723,영천시,9,MALE,7,1129.301938,935.1984067
LI122100010004LI12210001000402719250,20201225,52,금,47,경상북도,4723,영천시,14,MALE,7,1107.002521,1288.510857
LI122100010004LI12210001000402719251,20201225,52,금,47,경상북도,4723,영천시,23,MALE,7,632.4924743,227.4021862
LI122100010004LI12210001000402719252,20201225,52,금,47,경상북도,4723,영천시,16,MALE,6,1536.957359,2340.75874
LI122100010004LI12210001000402719253,20201225,52,금,47,경상북도,4723,영천시,5,MALE,3,795.5925856,256.6112375
LI122100010004LI12210001000402719254,20201225,52,금,47,경상북도,4723,영천시,22,FEMALE,0,186.8278112,39.96204448
LI122100010004LI12210001000402719255,20201225,52,금,47,경상북도,4723,영천시,23,MALE,6,1187.128382,409.5335519
LI122100010004LI12210001000402719256,20201225,52,금,47,경상북도,4723,영천시,12,MALE,6,1677.393625,2413.669645
LI122100010004LI12210001000402719257,20201225,52,금,47,경상북도,4723,영천시,10,FEMALE,4,1314.813037,1164.877393
LI122100010004LI12210001000402719258,20201225,52,금,47,경상북도,4723,영천시,18,MALE,6,1541.070235,1358.724847
LI122100010004LI12210001000402719259,20201225,52,금,47,경상북도,4723,영천시,20,MALE,7,782.0911026,377.5934942
LI122100010004LI12210001000402719260,20201225,52,금,47,경상북도,4723,영천시,11,MALE,1,2055.857822,1113.39521
LI122100010004LI12210001000402719261,20201225,52,금,47,경상북도,4723,영천시,6,MALE,4,1340.08282,680.3468553
LI122100010004LI12210001000402719262,20201225,52,금,47,경상북도,4723,영천시,10,FEMALE,7,1893.386655,1186.499608
LI122100010004LI12210001000402719263,20201225,52,금,47,경상북도,4723,영천시,4,MALE,6,1282.328772,285.856042
LI122100010004LI12210001000402719264,20201225,52,금,47,경상북도,4723,영천시,18,FEMALE,7,1582.318399,785.8174095
LI122100010004LI12210001000402719265,20201225,52,금,47,경상북도,4723,영천시,12,FEMALE,2,840.6506757,919.9096612
LI122100010004LI12210001000402719266,20201225,52,금,47,경상북도,4723,영천시,20,FEMALE,2,912.3189363,687.2406368
LI122100010004LI12210001000402719267,20201225,52,금,47,경상북도,4723,영천시,1,MALE,2,1435.124947,506.1086557
LI122100010004LI12210001000402719268,20201225,52,금,47,경상북도,4723,영천시,5,FEMALE,0,217.5260994,15.82877493
LI122100010004LI12210001000402719269,20201225,52,금,47,경상북도,4723,영천시,14,FEMALE,4,1295.644082,1742.269087
LI122100010004LI12210001000402719270,20201225,52,금,47,경상북도,4723,영천시,3,FEMALE,0,226.8258533,23.3616271
LI122100010004LI12210001000402719271,20201225,52,금,47,경상북도,4723,영천시,14,MALE,0,163.7404184,150.9709201
LI122100010004LI12210001000402719272,20201225,52,금,47,경상북도,4723,영천시,13,MALE,2,1767.538625,1396.088305
LI122100010004LI12210001000402719273,20201225,52,금,47,경상북도,4723,영천시,18,FEMALE,0,198.8476753,134.0169194
LI122100010004LI12210001000402719274,20201225,52,금,47,경상북도,4723,영천시,12,FEMALE,3,974.055568,1097.986743
LI122100010004LI12210001000402719275,20201225,52,금,47,경상북도,4723,영천시,9,FEMALE,6,1816.482643,1096.632132
LI122100010004LI12210001000402719276,20201225,52,금,47,경상북도,4723,영천시,2,FEMALE,2,777.2901409,200.5283402
LI122100010004LI12210001000402719277,20201225,52,금,47,경상북도,4723,영천시,2,MALE,1,1772.707084,238.9638927
LI122100010004LI12210001000402719278,20201225,52,금,47,경상북도,4723,영천시,15,FEMALE,0,202.905231,187.5553062
LI122100010004LI12210001000402719279,20201225,52,금,47,경상북도,4723,영천시,20,FEMALE,6,1525.264317,645.8370229
LI122100010004LI12210001000402719280,20201225,52,금,47,경상북도,4723,영천시,19,MALE,5,2023.555822,1565.042672
LI122100010004LI12210001000402719281,20201225,52,금,47,경상북도,4723,영천시,2,FEMALE,3,710.6490655,167.4945416
LI122100010004LI12210001000402719282,20201225,52,금,47,경상북도,4723,영천시,5,FEMALE,4,903.150926,188.8658575
LI122100010004LI12210001000402719283,20201225,52,금,47,경상북도,4723,영천시,21,MALE,2,1474.143663,963.0434839
LI122100010004LI12210001000402719284,20201225,52,금,47,경상북도,4723,영천시,0,MALE,2,1780.788883,595.8326644
LI122100010004LI12210001000402719285,20201225,52,금,47,경상북도,4723,영천시,4,MALE,5,1620.570508,579.3893676
LI122100010004LI12210001000402719286,20201225,52,금,47,경상북도,4723,영천시,3,MALE,5,1718.995451,342.2560281
LI122100010004LI12210001000402719287,20201225,52,금,47,경상북도,4723,영천시,5,MALE,0,177.5651376,2.795786142
LI122100010004LI12210001000402719288,20201225,52,금,47,경상북도,4723,영천시,1,FEMALE,0,256.7470837,22.75079441
LI122100010004LI12210001000402719289,20201225,52,금,47,경상북도,4723,영천시,11,MALE,6,1502.515546,2362.338947
LI122100010004LI12210001000402719290,20201225,52,금,47,경상북도,4723,영천시,9,FEMALE,5,1995.471536,1419.179937
LI122100010004LI12210001000402719291,20201225,52,금,47,경상북도,4723,영천시,23,FEMALE,6,1171.661275,357.9368573
LI122100010004LI12210001000402719292,20201225,52,금,47,경상북도,4723,영천시,11,FEMALE,2,813.209272,814.9559329
LI122100010004LI12210001000402719293,20201225,52,금,47,경상북도,4723,영천시,9,MALE,6,1974.551534,1856.337337
LI122100010004LI12210001000402719294,20201225,52,금,47,경상북도,4723,영천시,22,FEMALE,4,1354.773672,475.1791818
LI122100010004LI12210001000402719295,20201225,52,금,47,경상북도,4723,영천시,13,MALE,6,1538.327782,2218.42814
LI122100010004LI12210001000402719296,20201225,52,금,47,경상북도,4723,영천시,21,FEMALE,0,228.4156287,46.71485567
