관광지명,지역(광역),지역(기초),주소,대분류,중분류,소분류,위도,경도,읍면동,업체명,주소_카페,위도_카페,경도_카페,상호,위도_캠핑장,경도_캠핑장,업체명_사찰,전화번호,위도_사찰,경도_사찰,행사명,행사내용,장소명,행사시작일자,행사종료일자
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,가론,경상북도 영천시 청통면 청통로 146,35.9918347,128.8749878,두드림 캠핑장,35.9795526299331,128.826613010796,은해사(영천),054-335-3318,35.99646983,128.8204084,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,가론,경상북도 영천시 청통면 청통로 146,35.9918347,128.8749878,은해로운 캠핑장,35.9907756345061,128.800309911306,거조사,054-335-1369,36.0203294,128.7648349,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,가론,경상북도 영천시 청통면 청통로 146,35.9918347,128.8749878,은해로운 캠핑장,35.9907756345061,128.800309911306,은해사(영천),054-335-3318,35.99646983,128.8204084,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,달콤(Dal.Komm),경상북도 영천시 청통면 청통로 334-42,35.99395053,128.8591071,두드림 캠핑장,35.9795526299331,128.826613010796,거조사,054-335-1369,36.0203294,128.7648349,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,달콤(Dal.Komm),경상북도 영천시 청통면 청통로 334-42,35.99395053,128.8591071,두드림 캠핑장,35.9795526299331,128.826613010796,은해사(영천),054-335-3318,35.99646983,128.8204084,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,달콤(Dal.Komm),경상북도 영천시 청통면 청통로 334-42,35.99395053,128.8591071,은해로운 캠핑장,35.9907756345061,128.800309911306,거조사,054-335-1369,36.0203294,128.7648349,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,달콤(Dal.Komm),경상북도 영천시 청통면 청통로 334-42,35.99395053,128.8591071,은해로운 캠핑장,35.9907756345061,128.800309911306,은해사(영천),054-335-3318,35.99646983,128.8204084,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,카페라샹떼(Cafe la sante),경상북도 영천시 청통면 은해사로 208-25,35.98998221,128.7969144,두드림 캠핑장,35.9795526299331,128.826613010796,거조사,054-335-1369,36.0203294,128.7648349,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,카페라샹떼(Cafe la sante),경상북도 영천시 청통면 은해사로 208-25,35.98998221,128.7969144,두드림 캠핑장,35.9795526299331,128.826613010796,은해사(영천),054-335-3318,35.99646983,128.8204084,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,카페라샹떼(Cafe la sante),경상북도 영천시 청통면 은해사로 208-25,35.98998221,128.7969144,은해로운 캠핑장,35.9907756345061,128.800309911306,거조사,054-335-1369,36.0203294,128.7648349,,,,,
은해사(영천),경상북도,영천시,경상북도 영천시 청통면 금송로 1038,인문(문화/예술/역사),역사관광지,사찰,35.9964698347352,128.820408358498,청통면,카페라샹떼(Cafe la sante),경상북도 영천시 청통면 은해사로 208-25,35.98998221,128.7969144,은해로운 캠핑장,35.9907756345061,128.800309911306,은해사(영천),054-335-3318,35.99646983,128.8204084,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,별밤글램핑,36.0452461168584,128.988421964741,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,글램코티지,35.9941667818211,128.963040957409,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,별밤글램핑,36.0452461168584,128.988421964741,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,글램코티지,35.9941667818211,128.963040957409,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,별밤글램핑,36.0452461168584,128.988421964741,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,글램코티지,35.9941667818211,128.963040957409,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,별밤글램핑,36.0452461168584,128.988421964741,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,글램코티지,35.9941667818211,128.963040957409,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,별밤글램핑,36.0452461168584,128.988421964741,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,글램코티지,35.9941667818211,128.963040957409,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,별밤글램핑,36.0452461168584,128.988421964741,,,,,,,,,
임고강변공원,경상북도,영천시,경상북도 영천시 임고면 덕연리 132-8,인문(문화/예술/역사),휴양관광지,공원,36.0462721447248,128.991526513513,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,글램코티지,35.9941667818211,128.963040957409,,,,,,,,,
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,별밤글램핑,36.0452461168584,128.988421964741,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,글램코티지,35.9941667818211,128.963040957409,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,마누리커피,경상북도 영천시 임고면 승마휴양림길 62-16,36.03070484,128.9985374,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,별밤글램핑,36.0452461168584,128.988421964741,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,글램코티지,35.9941667818211,128.963040957409,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,멍 애견카페,경상북도 영천시 임고면 포은로 185,35.99388038,128.9664752,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,별밤글램핑,36.0452461168584,128.988421964741,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,글램코티지,35.9941667818211,128.963040957409,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,서원앞,경상북도 영천시 임고면 포은로 446,36.01629192,128.974659,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,별밤글램핑,36.0452461168584,128.988421964741,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,글램코티지,35.9941667818211,128.963040957409,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,수 갤러리&카페,경상북도 영천시 임고면 포은로 782,36.04265862,128.9851274,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,별밤글램핑,36.0452461168584,128.988421964741,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,글램코티지,35.9941667818211,128.963040957409,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,윈느타임(unetime),"경상북도 영천시 임고면 운주로 14, 2층",36.01656135,128.9758827,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,별밤글램핑,36.0452461168584,128.988421964741,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,별밤글램핑,36.0452461168584,128.988421964741,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,글램코티지,35.9941667818211,128.963040957409,,,,,임고서원 춘향제,유교 전통 제례의식,임고서원,2019-03-21,2019-03-21
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,예절교육,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,다도,임고서원,2019-06-22,2019-06-23
임고서원,경상북도,영천시,경상북도 영천시 임고면 포은로 447(임고면),인문(문화/예술/역사),역사관광지,유적지/사적지,36.0169129150992,128.973358539267,임고면,카페우내,경상북도 영천시 임고면 매호운천길 13-40,35.99759341,128.9642691,글램코티지,35.9941667818211,128.963040957409,,,,,다문화가족과 더불어가는 세상,자체결의대회,임고서원,2019-06-22,2019-06-23
죽림사(영천),경상북도,영천시,경상북도 영천시 금호읍 죽방길 279-57,인문(문화/예술/역사),역사관광지,사찰,35.9457081346678,128.916925046383,금호읍,모네,"경상북도 영천시 금호읍 거여로 426-5, 화랑설화마을",35.92838829,128.9224696,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,,,,,
죽림사(영천),경상북도,영천시,경상북도 영천시 금호읍 죽방길 279-57,인문(문화/예술/역사),역사관광지,사찰,35.9457081346678,128.916925046383,금호읍,모네,"경상북도 영천시 금호읍 거여로 426-5, 화랑설화마을",35.92838829,128.9224696,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,,,,,
죽림사(영천),경상북도,영천시,경상북도 영천시 금호읍 죽방길 279-57,인문(문화/예술/역사),역사관광지,사찰,35.9457081346678,128.916925046383,금호읍,모네,"경상북도 영천시 금호읍 거여로 426-5, 화랑설화마을",35.92838829,128.9224696,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,,,,,
죽림사(영천),경상북도,영천시,경상북도 영천시 금호읍 죽방길 279-57,인문(문화/예술/역사),역사관광지,사찰,35.9457081346678,128.916925046383,금호읍,모네,"경상북도 영천시 금호읍 거여로 426-5, 화랑설화마을",35.92838829,128.9224696,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,,,,,
죽림사(영천),경상북도,영천시,경상북도 영천시 금호읍 죽방길 279-57,인문(문화/예술/역사),역사관광지,사찰,35.9457081346678,128.916925046383,금호읍,살롱 드 제이드,경상북도 영천시 금호읍 금호로 30,35.92948271,128.8651456,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,,,,,
