관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
영천시청,경상북도 영천시 오미동 오미길,경상북도 영천시 오미동 405-3 (오미마을 앞),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.983171,128.935336,2022-11-29
영천시청,경상북도 영천시 오미동 오미길,경상북도 영천시 오미동 405-3 (오미마을 앞),생활방범,1,200,정북,30,2020-06-01,054-330-6663,35.983171,128.935336,2022-11-29
영천시청,경상북도 영천시 오미동 오미길,경상북도 영천시 오미동 405-3 (오미마을 앞),생활방범,1,200,정동,30,2020-06-01,054-330-6663,35.983171,128.935336,2022-11-29
영천시청,경상북도 영천시 오미동 오미길,경상북도 영천시 오미동 405-3 (오미마을 앞),생활방범,1,200,정북,30,2020-06-01,054-330-6663,35.983171,128.935336,2022-11-29
영천시청,경상북도 영천시 오수동 오수1길,경상북도 영천시 오수동 97-1 (레드원룸 부근),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.958591,128.915224,2022-11-29
영천시청,경상북도 영천시 오수동 오수1길,경상북도 영천시 오수동 97-1 (레드원룸 부근),생활방범,1,200,정북,30,2020-06-01,054-330-6663,35.958591,128.915224,2022-11-29
영천시청,경상북도 영천시 오수동 오수1길,경상북도 영천시 오수동 97-1 (레드원룸 부근),생활방범,1,200,정동,30,2020-06-01,054-330-6663,35.958591,128.915224,2022-11-29
영천시청,경상북도 영천시 오수동 오수2길,경상북도 영천시 오수동 97-4 (공원 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.959293,128.914696,2022-11-29
영천시청,경상북도 영천시 오수동 오수2길,경상북도 영천시 오수동 97-4 (공원 앞),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.959293,128.914696,2022-11-29
영천시청,경상북도 영천시 오수동 오수2길,경상북도 영천시 오수동 97-4 (공원 앞),생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.959293,128.914696,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,정북,30,2011-07-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,정남,30,2018-08-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,북서,30,2018-08-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 오수동 최무선로,경상북도 영천시 오수동 산 5-2 (영천교 통 앞),교통단속,1,200,360도전방면,30,2021-06-01,054-330-6663,35.95689,128.91072,2022-11-29
영천시청,경상북도 영천시 오수동 최무선로,경상북도 영천시 오수동 산 5-2 (영천교 통 앞),교통단속,1,200,정북,30,2021-06-01,054-330-6663,35.95689,128.91072,2022-11-29
영천시청,경상북도 영천시 오수동 최무선로,경상북도 영천시 오수동 120-2 (영대병원 사거리),생활방범,1,200,360도전방면,30,2019-08-01,054-330-6663,35.9586022,128.9125768,2022-11-29
영천시청,경상북도 영천시 오수동 최무선로,경상북도 영천시 오수동 120-2 (영대병원 사거리),생활방범,1,200,정북,30,2019-08-01,054-330-6663,35.9586022,128.9125768,2022-11-29
영천시청,경상북도 영천시 오수동 최무선로,경상북도 영천시 오수동 120-2 (영대병원 사거리),생활방범,1,200,정동,30,2019-08-01,054-330-6663,35.9586022,128.9125768,2022-11-29
영천시청,경상북도 영천시 오수동 최무선로,경상북도 영천시 오수동 120-2 (영대병원 사거리),생활방범,1,200,정북,30,2019-08-01,054-330-6663,35.9586022,128.9125768,2022-11-29
영천시청,경상북도 영천시 강남길 49 (완산동),경상북도 영천시 완산동 1000-4 (녹원빌딩 앞),생활방범,1,200,360도전방면,30,2016-12-01,054-330-6663,35.966305,128.938079,2022-11-29
영천시청,경상북도 영천시 강남길 49 (완산동),경상북도 영천시 완산동 1000-4 (녹원빌딩 앞),생활방범,1,200,정북,30,2016-12-01,054-330-6663,35.966305,128.938079,2022-11-29
영천시청,경상북도 영천시 강남길 49 (완산동),경상북도 영천시 완산동 1000-4 (녹원빌딩 앞),생활방범,1,200,정동,30,2016-12-01,054-330-6663,35.966305,128.938079,2022-11-29
영천시청,경상북도 영천시 완산동 완산6길,경상북도 영천시 완산동 1000-91 (궁전맨션 부근),생활방범,1,200,정북,30,2016-06-01,054-330-6663,35.9667315,128.9397898,2022-11-29
영천시청,경상북도 영천시 완산동 완산6길,경상북도 영천시 완산동 1000-91 (궁전맨션 부근),생활방범,1,200,정동,30,2016-06-01,054-330-6663,35.9667315,128.9397898,2022-11-29
영천시청,경상북도 영천시 완산동 강변로,경상북도 영천시 완산동 1026-1 (영천강변공원 완산마늘장터옆),생활방범,1,200,360도전방면,30,2021-04-01,054-330-6663,35.9676709,128.939507,2022-11-29
영천시청,경상북도 영천시 완산동 강변로,경상북도 영천시 완산동 1026-1 (영천강변공원 완산마늘장터옆),생활방범,1,200,정동,30,2021-04-01,054-330-6663,35.9676709,128.939507,2022-11-29
영천시청,경상북도 영천시 완산동 강변로,경상북도 영천시 완산동 1026-1 (영천강변공원 완산마늘장터옆),생활방범,1,200,정북,30,2021-04-01,054-330-6663,35.9676709,128.939507,2022-11-29
영천시청,경상북도 영천시 완산동 강변로,경상북도 영천시 완산동 1026-1 (영천강변공원 완산마늘장터옆),생활방범,1,200,남서,30,2021-04-01,054-330-6663,35.9676709,128.939507,2022-11-29
영천시청,경상북도 영천시 완산동 강변로,경상북도 영천시 완산동 1026-1 (영천강변공원 완산마늘장터옆),생활방범,1,200,남동,30,2021-04-01,054-330-6663,35.9676709,128.939507,2022-11-29
영천시청,경상북도 영천시 완산동 완산둑길,경상북도 영천시 완산동 1048-14 (완산청구 지하차도),생활방범,1,200,360도전방면,30,2019-10-01,054-330-6663,35.9660146,128.9365262,2022-11-29
영천시청,경상북도 영천시 완산동 완산둑길,경상북도 영천시 완산동 1048-14 (완산청구 지하차도),생활방범,1,200,정동,30,2019-10-01,054-330-6663,35.9660146,128.9365262,2022-11-29
영천시청,경상북도 영천시 완산동 완산둑길,경상북도 영천시 완산동 1048-14 (완산청구 지하차도),생활방범,1,200,정북,30,2019-10-01,054-330-6663,35.9660146,128.9365262,2022-11-29
영천시청,경상북도 영천시 완산동 역전로,경상북도 영천시 완산동 1082-5 (능금조합 부근),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.962263,128.935928,2022-11-29
영천시청,경상북도 영천시 완산동 역전로,경상북도 영천시 완산동 1082-5 (능금조합 부근),생활방범,1,200,정동,30,2017-06-01,054-330-6663,35.962263,128.935928,2022-11-29
영천시청,경상북도 영천시 역전로 40 (완산동),경상북도 영천시 완산동 1086-22 (KT 앞),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9609161,128.9373944,2022-11-29
영천시청,경상북도 영천시 역전로 40 (완산동),경상북도 영천시 완산동 1086-22 (KT 앞),생활방범,1,200,정동,30,2018-08-01,054-330-6663,35.9609161,128.9373944,2022-11-29
영천시청,경상북도 영천시 역전로 40 (완산동),경상북도 영천시 완산동 1086-22 (KT 앞),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9609161,128.9373944,2022-11-29
영천시청,경상북도 영천시 역전로 40 (완산동),경상북도 영천시 완산동 1086-22 (KT 앞),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9609161,128.9373944,2022-11-29
영천시청,경상북도 영천시 역전로 40 (완산동),경상북도 영천시 완산동 1086-22 (KT 앞),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9609161,128.9373944,2022-11-29
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 437 (본촌농공단지 입구),생활방범,1,200,북서,30,2017-07-01,054-330-6663,35.9198034,128.952402,2022-11-29
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 437 (본촌농공단지 입구),생활방범,1,200,남동,30,2017-07-01,054-330-6663,35.9198034,128.952402,2022-11-29
영천시청,경상북도 영천시 본촌공단길 25 (본촌동),경상북도 영천시 본촌동 437 (본촌농공단지 입구),생활방범,1,200,북동,30,2017-07-01,054-330-6663,35.9198034,128.952402,2022-11-29
영천시청,경산북도 영천시 매산뒷길,경상북도 영천시 매산동 198-1,생활방범,1,200,북동,30,2021-06-01,054-330-6663,36.0240336,128.923683,2022-11-29
영천시청,경산북도 영천시 매산뒷길,경상북도 영천시 매산동 198-1,생활방범,1,200,정남,30,2021-06-01,054-330-6663,36.0240336,128.923683,2022-11-29
영천시청,경상북도 영천시 구읍3길 44-10 (완산동),경상북도 영천시 완산동 1089-72,생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.961769,128.935247,2022-11-29
영천시청,경상북도 영천시 구읍3길 44-10 (완산동),경상북도 영천시 완산동 1089-72,생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.961769,128.935247,2022-11-29
영천시청,경상북도 영천시 구읍3길 44-10 (완산동),경상북도 영천시 완산동 1089-72,생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.961769,128.935247,2022-11-29
영천시청,경상북도 영천시 구읍3길 44-10 (완산동),경상북도 영천시 완산동 1089-72,생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.961769,128.935247,2022-11-29
영천시청,경상북도 영천시 구읍3길 37 (완산동),경상북도 영천시 완산동 1091-2 (어린이공원 부근),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.962274,128.934505,2022-11-29
영천시청,경상북도 영천시 구읍3길 37 (완산동),경상북도 영천시 완산동 1091-2 (어린이공원 부근),생활방범,1,200,정동,30,2020-06-01,054-330-6663,35.962274,128.934505,2022-11-29
영천시청,경상북도 영천시 구읍3길 37 (완산동),경상북도 영천시 완산동 1091-2 (어린이공원 부근),생활방범,1,200,남동,30,2020-06-01,054-330-6663,35.962274,128.934505,2022-11-29
영천시청,경상북도 영천시 금완로 63 (완산동),경상북도 영천시 완산동 1116-7,생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.961041,128.935217,2022-11-29
영천시청,경상북도 영천시 금완로 63 (완산동),경상북도 영천시 완산동 1116-7,생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.961041,128.935217,2022-11-29
영천시청,경상북도 영천시 금완로 63 (완산동),경상북도 영천시 완산동 1116-7,생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.961041,128.935217,2022-11-29
영천시청,경상북도 영천시 구읍2길 22 (완산동),경상북도 영천시 완산동 1120,생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9616,128.934513,2022-11-29
영천시청,경상북도 영천시 구읍2길 22 (완산동),경상북도 영천시 완산동 1120,생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.9616,128.934513,2022-11-29
영천시청,경상북도 영천시 구읍2길 22 (완산동),경상북도 영천시 완산동 1120,생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.9616,128.934513,2022-11-29
영천시청,경상북도 영천시 구읍2길 22 (완산동),경상북도 영천시 완산동 1120,생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.9616,128.934513,2022-11-29
영천시청,경상북도 영천시 구읍3길 12 (완산동),경상북도 영천시 완산동 1120-8 (영천교회 앞),생활방범,1,130,정북,30,2020-06-01,054-330-6663,35.9609401,128.934562,2022-11-29
영천시청,경상북도 영천시 구읍3길 12 (완산동),경상북도 영천시 완산동 1120-8 (영천교회 앞),생활방범,1,130,360도전방면,30,2020-06-01,054-330-6663,35.9609401,128.934562,2022-11-29
영천시청,경상북도 영천시 구읍3길 12 (완산동),경상북도 영천시 완산동 1120-8 (영천교회 앞),생활방범,1,130,정동,30,2020-06-01,054-330-6663,35.9609401,128.934562,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 1065-7 (금시당 앞),생활방범,1,200,360도전방면,30,2019-10-01,054-330-6663,35.9642599,128.9357717,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 1065-7 (금시당 앞),생활방범,1,200,정동,30,2019-10-01,054-330-6663,35.9642599,128.9357717,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 1065-7 (금시당 앞),생활방범,1,200,남동,30,2019-10-01,054-330-6663,35.9642599,128.9357717,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 1065-7 (금시당 앞),생활방범,1,200,정북,30,2019-10-01,054-330-6663,35.9642599,128.9357717,2022-11-29
영천시청,경상북도 영천시 완산동 영화로,경상북도 영천시 완산동 1323 (영화교 교각 밑),생활방범,1,200,360도전방면,30,2021-04-01,054-330-6663,35.9680053,128.9487927,2022-11-29
영천시청,경상북도 영천시 완산동 영화로,경상북도 영천시 완산동 1323 (영화교 교각 밑),생활방범,1,200,360도전방면,30,2021-04-01,054-330-6663,35.9680053,128.9487927,2022-11-29
영천시청,경상북도 영천시 완산동 영화로,경상북도 영천시 완산동 1323 (영화교 교각 밑),생활방범,1,200,정동,30,2021-04-01,054-330-6663,35.9680053,128.9487927,2022-11-29
영천시청,경상북도 영천시 완산동 영화로,경상북도 영천시 완산동 1323 (영화교 교각 밑),생활방범,1,200,남동,30,2021-04-01,054-330-6663,35.9680053,128.9487927,2022-11-29
영천시청,경상북도 영천시 완산동 영화로,경상북도 영천시 완산동 1323 (영화교 교각 밑),생활방범,1,200,정동,30,2021-04-01,054-330-6663,35.9680053,128.9487927,2022-11-29
영천시청,경상북도 영천시 완산동 바깥완산길,경상북도 영천시 완산동 14 (그린환경센터 입구 삼거리),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.9645709,128.965795,2022-11-29
영천시청,경상북도 영천시 완산동 바깥완산길,경상북도 영천시 완산동 14 (그린환경센터 입구 삼거리),생활방범,1,200,정동,30,2017-06-01,054-330-6663,35.9645709,128.965795,2022-11-29
영천시청,경상북도 영천시 완산동 바깥완산길,경상북도 영천시 완산동 14 (그린환경센터 입구 삼거리),생활방범,1,200,남동,30,2017-06-01,054-330-6663,35.9645709,128.965795,2022-11-29
영천시청,경상북도 영천시 완산동 완산8길,경상북도 영천시 완산동 1435 (완산근린공원),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.963152,128.942172,2022-11-29
영천시청,경상북도 영천시 완산동 완산8길,경상북도 영천시 완산동 1435 (완산근린공원),생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.963152,128.942172,2022-11-29
영천시청,경상북도 영천시 완산동 완산8길,경상북도 영천시 완산동 1435 (완산근린공원),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.963152,128.942172,2022-11-29
영천시청,경상북도 영천시 완산동 완산8길,경상북도 영천시 완산동 1435 (완산근린공원),생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.963152,128.942172,2022-11-29
영천시청,경상북도 영천시 완산동 완산8길,경상북도 영천시 완산동 1435 (완산근린공원),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.963152,128.942172,2022-11-29
영천시청,경상북도 영천시 완산4길 258 (완산동),경상북도 영천시 완산동 146-1 (완산보 부근),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.964319,128.954919,2022-11-29
영천시청,경상북도 영천시 완산4길 258 (완산동),경상북도 영천시 완산동 146-1 (완산보 부근),생활방범,1,200,정동,30,2020-06-01,054-330-6663,35.964319,128.954919,2022-11-29
영천시청,경상북도 영천시 완산4길 258 (완산동),경상북도 영천시 완산동 146-1 (완산보 부근),생활방범,1,200,남동,30,2020-06-01,054-330-6663,35.964319,128.954919,2022-11-29
영천시청,경상북도 영천시 바깥완산길 43 (완산동),경상북도 영천시 완산동 484-2 (새싹어린이집 앞),생활방범,1,200,정동,30,2019-10-01,054-330-6663,35.9622068,128.9511563,2022-11-29
영천시청,경상북도 영천시 바깥완산길 43 (완산동),경상북도 영천시 완산동 484-2 (새싹어린이집 앞),생활방범,1,200,남동,30,2019-10-01,054-330-6663,35.9622068,128.9511563,2022-11-29
영천시청,경상북도 영천시 완산동 약전길,경상북도 영천시 완산동 768-2 (이편한세상 2차 앞 삼거리),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.961671,128.945314,2022-11-29
영천시청,경상북도 영천시 완산동 약전길,경상북도 영천시 완산동 768-2 (이편한세상 2차 앞 삼거리),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.961671,128.945314,2022-11-29
영천시청,경상북도 영천시 완산동 약전길,경상북도 영천시 완산동 768-2 (이편한세상 2차 앞 삼거리),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.961671,128.945314,2022-11-29
영천시청,경상북도 영천시 완산동 개곡마을길,경상북도 영천시 완산동 860-1 (봉정사 입구 삼거리),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9573474,128.9456279,2022-11-29
영천시청,경상북도 영천시 완산동 개곡마을길,경상북도 영천시 완산동 860-1 (봉정사 입구 삼거리),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9573474,128.9456279,2022-11-29
영천시청,경상북도 영천시 완산동 개곡마을길,경상북도 영천시 완산동 860-1 (봉정사 입구 삼거리),생활방범,1,200,정동,30,2018-08-01,054-330-6663,35.9573474,128.9456279,2022-11-29
영천시청,경상북도 영천시 금완로 98 (완산동),경상북도 영천시 완산동 891-2 (영천역 광장앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9594746,128.9391635,2022-11-29
영천시청,경상북도 영천시 금완로 98 (완산동),경상북도 영천시 완산동 891-2 (영천역 광장앞),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.9594746,128.9391635,2022-11-29
영천시청,경상북도 영천시 금완로 98 (완산동),경상북도 영천시 완산동 891-2 (영천역 광장앞),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.9594746,128.9391635,2022-11-29
영천시청,경상북도 영천시 금완로 98 (완산동),경상북도 영천시 완산동 891-2 (영천역 광장앞),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.9594746,128.9391635,2022-11-29
영천시청,경상북도 영천시 완산중앙2길 8 (완산동),경상북도 영천시 완산동 905-59 (통닭골목),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9622757,128.9364522,2022-11-29
영천시청,경상북도 영천시 완산중앙2길 8 (완산동),경상북도 영천시 완산동 905-59 (통닭골목),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9622757,128.9364522,2022-11-29
영천시청,경상북도 영천시 완산동 완산중앙길,경상북도 영천시 완산동 906-29 (말죽거리),생활방범,1,200,360도전방면,30,2019-10-01,054-330-6663,35.9627896,128.9372595,2022-11-29
영천시청,경상북도 영천시 완산동 완산중앙길,경상북도 영천시 완산동 906-29 (말죽거리),생활방범,1,200,정북,30,2019-10-01,054-330-6663,35.9627896,128.9372595,2022-11-29
영천시청,경상북도 영천시 완산동 완산중앙길,경상북도 영천시 완산동 906-29 (말죽거리),생활방범,1,200,남동,30,2019-10-01,054-330-6663,35.9627896,128.9372595,2022-11-29
영천시청,경상북도 영천시 완산중앙9길 20-12 (완산동),경상북도 영천시 완산동 907-24 (중앙교회 앞),생활방범,1,130,정북,30,2021-06-01,054-330-6663,35.9623493,128.9383648,2022-11-29
영천시청,경상북도 영천시 완산중앙9길 20-12 (완산동),경상북도 영천시 완산동 907-24 (중앙교회 앞),생활방범,1,130,남동,30,2021-06-01,054-330-6663,35.9623493,128.9383648,2022-11-29
영천시청,경상북도 영천시 완산중앙9길 20-12 (완산동),경상북도 영천시 완산동 907-24 (중앙교회 앞),생활방범,1,130,정북,30,2021-06-01,054-330-6663,35.9623493,128.9383648,2022-11-29
영천시청,경상북도 영천시 완산동 약전길,경상북도 영천시 완산동 922-2 (공병대 근처),생활방범,1,200,360도전방면,30,2019-01-01,054-330-6663,35.9614189,128.9397789,2022-11-29
영천시청,경상북도 영천시 완산동 약전길,경상북도 영천시 완산동 922-2 (공병대 근처),생활방범,1,200,남동,30,2019-01-01,054-330-6663,35.9614189,128.9397789,2022-11-29
영천시청,경상북도 영천시 완산동 약전2길,경상북도 영천시 완산동 935-3 (영천역광장 GS25 앞),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.9605324,128.9393365,2022-11-29
영천시청,경상북도 영천시 완산동 약전2길,경상북도 영천시 완산동 935-3 (영천역광장 GS25 앞),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9605324,128.9393365,2022-11-29
영천시청,경상북도 영천시 완산동 약전2길,경상북도 영천시 완산동 935-3 (영천역광장 GS25 앞),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9605324,128.9393365,2022-11-29
영천시청,경상북도 영천시 완산동 약전2길,경상북도 영천시 완산동 935-3 (영천역광장 GS25 앞),생활방범,1,200,정동,30,2018-08-01,054-330-6663,35.9605324,128.9393365,2022-11-29
영천시청,경상북도 영천시 상록4길 63 (야사동),경상북도 영천시 야사동 334-18 (동부동행정복지센터 주변),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.97457,128.942545,2022-11-29
영천시청,경상북도 영천시 상록4길 63 (야사동),경상북도 영천시 야사동 334-18 (동부동행정복지센터 주변),생활방범,1,200,정북,30,2020-06-01,054-330-6663,35.97457,128.942545,2022-11-29
영천시청,경상북도 영천시 상록4길 63 (야사동),경상북도 영천시 야사동 334-18 (동부동행정복지센터 주변),생활방범,1,200,정남,30,2020-06-01,054-330-6663,35.97457,128.942545,2022-11-29
영천시청,경상북도 영천시 상록4길 63 (야사동),경상북도 영천시 야사동 334-18 (동부동행정복지센터 주변),생활방범,1,200,정동,30,2020-06-01,054-330-6663,35.97457,128.942545,2022-11-29
영천시청,경상북도 영천시 임고면 양항리 포은로,경상북도 영천시 임고면 양항리 48,교통단속,1,200,북동,30,2018-10-01,054-330-6663,36.004714,128.9708191,2022-11-29
영천시청,경상북도 영천시 완산동 약전2길,경상북도 영천시 완산동 939-21 (영천역 주차장 부근),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.959909,128.94067,2022-11-29
영천시청,경상북도 영천시 완산동 약전2길,경상북도 영천시 완산동 939-21 (영천역 주차장 부근),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.959909,128.94067,2022-11-29
영천시청,경상북도 영천시 완산동 약전2길,경상북도 영천시 완산동 939-21 (영천역 주차장 부근),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.959909,128.94067,2022-11-29
영천시청,경상북도 영천시 완산동 완산2길,경상북도 영천시 완산동 966-16 (완산동 주민센터 뒷길),생활방범,1,200,360도전방면,30,2019-10-01,054-330-6663,35.964902,128.939983,2022-11-29
영천시청,경상북도 영천시 완산동 완산2길,경상북도 영천시 완산동 966-16 (완산동 주민센터 뒷길),생활방범,1,200,남동,30,2019-10-01,054-330-6663,35.964902,128.939983,2022-11-29
영천시청,경상북도 영천시 완산동 완산로,경상북도 영천시 완산동 983-6 (영천공설시장 삼거리),생활방범,1,200,정북,30,2019-10-01,054-330-6663,35.9633551,128.9391564,2022-11-29
영천시청,경상북도 영천시 완산동 완산로,경상북도 영천시 완산동 983-6 (영천공설시장 삼거리),생활방범,1,200,정동,30,2019-10-01,054-330-6663,35.9633551,128.9391564,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 988-54 (대백마트앞),생활방범,1,200,360도전방면,30,2016-12-01,054-330-6663,35.9654016,128.9370899,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 988-54 (대백마트앞),생활방범,1,200,정북,30,2018-05-01,054-330-6663,35.9654016,128.9370899,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 988-54 (대백마트앞),생활방범,1,200,정동,30,2018-05-01,054-330-6663,35.9654016,128.9370899,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 988-54 (대백마트앞),생활방범,1,200,남동,30,2018-05-01,054-330-6663,35.9654016,128.9370899,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 988-54 (대백마트앞),생활방범,1,200,정서,30,2018-05-01,054-330-6663,35.9654016,128.9370899,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 988-54 (대백마트앞),생활방범,1,200,남동,30,2018-05-01,054-330-6663,35.9654016,128.9370899,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 992-2 (공설시장 사거리),생활방범,1,200,정북,30,2021-06-01,054-330-6663,35.96336,128.93898,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 992-2 (공설시장 사거리),생활방범,1,200,정동,30,2021-06-01,054-330-6663,35.96336,128.93898,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 992-2 (공설시장 사거리),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.96336,128.93898,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 992-2 (공설시장 사거리),생활방범,1,200,정서,30,2021-06-01,054-330-6663,35.96336,128.93898,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 992-2 (공설시장 사거리),생활방범,1,200,남동,30,2021-06-01,054-330-6663,35.96336,128.93898,2022-11-29
영천시청,경상북도 영천시 완산동 완산5길,경상북도 영천시 완산동 1464 (미소지움 1차 삼거리),생활방범,1,200,360도전방면,30,2019-08-01,054-330-6663,35.9668535,128.943989,2022-11-29
영천시청,경상북도 영천시 완산동 완산5길,경상북도 영천시 완산동 1464 (미소지움 1차 삼거리),생활방범,1,200,남동,30,2019-08-01,054-330-6663,35.9668535,128.943989,2022-11-29
영천시청,경상북도 영천시 완산동 완산5길,경상북도 영천시 완산동 1464 (미소지움 1차 삼거리),생활방범,1,200,정서,30,2019-08-01,054-330-6663,35.9668535,128.943989,2022-11-29
영천시청,경상북도 영천시 완산동 완산5길,경상북도 영천시 완산동 1464 (미소지움 1차 삼거리),생활방범,1,200,남동,30,2019-08-01,054-330-6663,35.9668535,128.943989,2022-11-29
영천시청,경상북도 영천시 임고면 금대리 금대2길,경상북도 영천시 임고면 금대리 1002 (버스정류장 옆),생활방범,1,200,360도전방면,30,2019-08-01,054-330-6663,36.0510889,129.0310449,2022-11-29
영천시청,경상북도 영천시 임고면 금대리 금대2길,경상북도 영천시 임고면 금대리 1002 (버스정류장 옆),생활방범,1,200,정북,30,2019-08-01,054-330-6663,36.0510889,129.0310449,2022-11-29
영천시청,경상북도 영천시 임고면 금대리 금대2길,경상북도 영천시 임고면 금대리 1002 (버스정류장 옆),생활방범,1,200,정동,30,2019-08-01,054-330-6663,36.0510889,129.0310449,2022-11-29
영천시청,경상북도 영천시 임고면 덕연리 덕연길,경상북도 영천시 임고면 덕연리 844-5,생활방범,1,200,정동,30,2017-01-01,054-330-6663,36.0499975,128.9839493,2022-11-29
영천시청,경상북도 영천시 임고면 덕연리 덕연길,경상북도 영천시 임고면 덕연리 844-5,생활방범,1,200,정북,30,2017-01-01,054-330-6663,36.0499975,128.9839493,2022-11-29
영천시청,경상북도 영천시 임고면 덕연리포은로,경상북도 영천시 임고면 덕연리 993-21 (임고강변공원),어린이보호,1,130,360도전방면,30,2018-08-01,054-330-6663,36.0467899,128.9908809,2022-11-29
영천시청,경상북도 영천시 임고면 덕연리포은로,경상북도 영천시 임고면 덕연리 993-21 (임고강변공원),어린이보호,1,130,남동,30,2018-08-01,054-330-6663,36.0467899,128.9908809,2022-11-29
